,Tweet_ID,Created_Date,Geo_Enabled,Geographical_Location,Ideology,Labels
13641,1430571906487435268,2021-08-25 16:44:55,False,Undefined,ISIS/Jihadist,Radicalization
13642,1430570325234827265,2021-08-25 16:38:38,False,Undefined,ISIS/Jihadist,Propaganda
13643,1430569939337891842,2021-08-25 16:37:06,True,Undefined,ISIS/Jihadist,Propaganda
13644,1430568878711660554,2021-08-25 16:32:54,False,Undefined,ISIS/Jihadist,Propaganda
13645,1430568628236083206,2021-08-25 16:31:54,False,Undefined,ISIS/Jihadist,Propaganda
13646,1430566221754286084,2021-08-25 16:22:20,False,Undefined,ISIS/Jihadist,Propaganda
13647,1430565932284334086,2021-08-25 16:21:11,False,Undefined,ISIS/Jihadist,Propaganda
13648,1430565479303639042,2021-08-25 16:19:23,False,Undefined,ISIS/Jihadist,Propaganda
13649,1430563214870425600,2021-08-25 16:10:23,False,Undefined,ISIS/Jihadist,Recruitment
13650,1430562277569273859,2021-08-25 16:06:40,False,Undefined,ISIS/Jihadist,Radicalization
13651,1430562098715693069,2021-08-25 16:05:57,False,Undefined,ISIS/Jihadist,Recruitment
13652,1430561419116826627,2021-08-25 16:03:15,False,Undefined,ISIS/Jihadist,Propaganda
13653,1430560676813021193,2021-08-25 16:00:18,True,Undefined,ISIS/Jihadist,Radicalization
13654,1430560206400802823,2021-08-25 15:58:26,False,Undefined,ISIS/Jihadist,Recruitment
13655,1430556528289800196,2021-08-25 15:43:49,False,Undefined,ISIS/Jihadist,Propaganda
13656,1430556080594116613,2021-08-25 15:42:02,False,Undefined,ISIS/Jihadist,Recruitment
13657,1430553735151849482,2021-08-25 15:32:43,False,Undefined,ISIS/Jihadist,Propaganda
13658,1430552320211767301,2021-08-25 15:27:06,False,Undefined,ISIS/Jihadist,Propaganda
13659,1430552089193746438,2021-08-25 15:26:11,True,Undefined,ISIS/Jihadist,Radicalization
13660,1430550182878453769,2021-08-25 15:18:36,False,Undefined,ISIS/Jihadist,Radicalization
13661,1430548399430848524,2021-08-25 15:11:31,False,Undefined,ISIS/Jihadist,Propaganda
13662,1430548046648156160,2021-08-25 15:10:07,False,Undefined,ISIS/Jihadist,Radicalization
13663,1430545792696193027,2021-08-25 15:01:09,False,Undefined,ISIS/Jihadist,Propaganda
13664,1430545790720675847,2021-08-25 15:01:09,False,Undefined,ISIS/Jihadist,Propaganda
13665,1430545596755156997,2021-08-25 15:00:23,True,Undefined,ISIS/Jihadist,Propaganda
13666,1430541824620388359,2021-08-25 14:45:23,True,Undefined,ISIS/Jihadist,Radicalization
13667,1430538266168598532,2021-08-25 14:31:15,False,Undefined,ISIS/Jihadist,Radicalization
13668,1430535971276156937,2021-08-25 14:22:08,False,Undefined,ISIS/Jihadist,Propaganda
13669,1430535932457881611,2021-08-25 14:21:59,False,Undefined,ISIS/Jihadist,Recruitment
13670,1430535783199305732,2021-08-25 14:21:23,False,Undefined,ISIS/Jihadist,Propaganda
13671,1430535586671071233,2021-08-25 14:20:36,False,Undefined,ISIS/Jihadist,Propaganda
13672,1430534962248364036,2021-08-25 14:18:07,False,Undefined,ISIS/Jihadist,Radicalization
13673,1430534644626124804,2021-08-25 14:16:51,True,"['US', 'Afghan', 'Afghanistan']",ISIS/Jihadist,Propaganda
13674,1430534320561741828,2021-08-25 14:15:34,False,Undefined,ISIS/Jihadist,Propaganda
13675,1430533186950516741,2021-08-25 14:11:04,False,Undefined,ISIS/Jihadist,Recruitment
13676,1430532987779788805,2021-08-25 14:10:16,False,"['US', 'Afghan', 'Afghanistan']",ISIS/Jihadist,Propaganda
13677,1430532519808573441,2021-08-25 14:08:25,False,"['Pak', 'Pakistan']",ISIS/Jihadist,Radicalization
13678,1430532394486886406,2021-08-25 14:07:55,False,Undefined,ISIS/Jihadist,Propaganda
13679,1430532100961275909,2021-08-25 14:06:45,False,Undefined,ISIS/Jihadist,Radicalization
13680,1430531439850831885,2021-08-25 14:04:07,False,Undefined,ISIS/Jihadist,Recruitment
13681,1430531382166441989,2021-08-25 14:03:54,False,Undefined,ISIS/Jihadist,Recruitment
13682,1430530927860482054,2021-08-25 14:02:05,False,Undefined,ISIS/Jihadist,Propaganda
13683,1430530825490079744,2021-08-25 14:01:41,False,['Afghan'],ISIS/Jihadist,Propaganda
13684,1430530555334959118,2021-08-25 14:00:37,False,Undefined,ISIS/Jihadist,Propaganda
13685,1430530407422824453,2021-08-25 14:00:01,False,Undefined,ISIS/Jihadist,Propaganda
13686,1430528531755319299,2021-08-25 13:52:34,True,Undefined,ISIS/Jihadist,Propaganda
13687,1430527842325078028,2021-08-25 13:49:50,True,Undefined,ISIS/Jihadist,Propaganda
13688,1430527308964646920,2021-08-25 13:47:43,False,Undefined,ISIS/Jihadist,Recruitment
13689,1430526280236077072,2021-08-25 13:43:37,False,Undefined,ISIS/Jihadist,Propaganda
13690,1430525973909233671,2021-08-25 13:42:24,True,Undefined,ISIS/Jihadist,Propaganda
13691,1430525811002548228,2021-08-25 13:41:45,True,Undefined,ISIS/Jihadist,Propaganda
13692,1430525507724926980,2021-08-25 13:40:33,False,"['Pak', 'Pakistan']",ISIS/Jihadist,Radicalization
13693,1430525221589725187,2021-08-25 13:39:25,False,Undefined,ISIS/Jihadist,Propaganda
13694,1430524434771812360,2021-08-25 13:36:17,False,Undefined,ISIS/Jihadist,Propaganda
13695,1430524026804490240,2021-08-25 13:34:40,False,Undefined,ISIS/Jihadist,Propaganda
13696,1430523373633822721,2021-08-25 13:32:04,False,Undefined,ISIS/Jihadist,Propaganda
13697,1430523354478522376,2021-08-25 13:32:00,False,Undefined,ISIS/Jihadist,Propaganda
13698,1430522414211895306,2021-08-25 13:28:16,False,"['Pak', 'Pakistan']",ISIS/Jihadist,Radicalization
13699,1430522319022084102,2021-08-25 13:27:53,False,Undefined,ISIS/Jihadist,Propaganda
13700,1430521865282355204,2021-08-25 13:26:05,False,Undefined,ISIS/Jihadist,Recruitment
13701,1430521841563705348,2021-08-25 13:25:59,True,Undefined,ISIS/Jihadist,Propaganda
13702,1430520748511174658,2021-08-25 13:21:38,False,Undefined,ISIS/Jihadist,Recruitment
13703,1430518667071004679,2021-08-25 13:13:22,False,"['Pak', 'Pakistan']",ISIS/Jihadist,Radicalization
13704,1430517970216779787,2021-08-25 13:10:36,False,Undefined,ISIS/Jihadist,Radicalization
13705,1430517374399094790,2021-08-25 13:08:14,False,Undefined,ISIS/Jihadist,Propaganda
13706,1430516851998552067,2021-08-25 13:06:09,False,Undefined,ISIS/Jihadist,Propaganda
13707,1430515152269582337,2021-08-25 12:59:24,False,Undefined,ISIS/Jihadist,Radicalization
13708,1430515140902809607,2021-08-25 12:59:21,False,Undefined,ISIS/Jihadist,Propaganda
13709,1430514889378832388,2021-08-25 12:58:21,False,"['Pak', 'Pakistan']",ISIS/Jihadist,Radicalization
13710,1430513816824172544,2021-08-25 12:54:06,False,Undefined,ISIS/Jihadist,Radicalization
13711,1430513134339567627,2021-08-25 12:51:23,True,Undefined,ISIS/Jihadist,Recruitment
13712,1430513000532807689,2021-08-25 12:50:51,False,Undefined,ISIS/Jihadist,Radicalization
13713,1430512800812634113,2021-08-25 12:50:04,False,Undefined,ISIS/Jihadist,Propaganda
13714,1430512138246926336,2021-08-25 12:47:26,False,Undefined,ISIS/Jihadist,Propaganda
13715,1430511793839947783,2021-08-25 12:46:03,False,Undefined,ISIS/Jihadist,Radicalization
13716,1430511228703559682,2021-08-25 12:43:49,False,Undefined,ISIS/Jihadist,Radicalization
13717,1430510551390560258,2021-08-25 12:41:07,False,Undefined,ISIS/Jihadist,Propaganda
13718,1430510442691006466,2021-08-25 12:40:41,False,Undefined,ISIS/Jihadist,Propaganda
13719,1430510204588683273,2021-08-25 12:39:45,False,Undefined,ISIS/Jihadist,Propaganda
13720,1430510182866448386,2021-08-25 12:39:39,False,Undefined,ISIS/Jihadist,Propaganda
13721,1430510120958451720,2021-08-25 12:39:25,True,Undefined,ISIS/Jihadist,Propaganda
13722,1430509351597318149,2021-08-25 12:36:21,False,Undefined,ISIS/Jihadist,Propaganda
13723,1430508634300092424,2021-08-25 12:33:30,False,Undefined,ISIS/Jihadist,Recruitment
13724,1430508166706458626,2021-08-25 12:31:39,False,Undefined,ISIS/Jihadist,Propaganda
13725,1430507180504006660,2021-08-25 12:27:44,False,Undefined,ISIS/Jihadist,Recruitment
13726,1430506916485079040,2021-08-25 12:26:41,False,Undefined,ISIS/Jihadist,Propaganda
13727,1430502906805952512,2021-08-25 12:10:45,False,Undefined,ISIS/Jihadist,Propaganda
13728,1430501890484326406,2021-08-25 12:06:42,False,Undefined,ISIS/Jihadist,Propaganda
13729,1430501454507171843,2021-08-25 12:04:58,True,Undefined,ISIS/Jihadist,Radicalization
13730,1430499647278051340,2021-08-25 11:57:47,False,Undefined,ISIS/Jihadist,Propaganda
13731,1430499604450086912,2021-08-25 11:57:37,False,Undefined,ISIS/Jihadist,Propaganda
13732,1430499551576616967,2021-08-25 11:57:25,False,Undefined,ISIS/Jihadist,Propaganda
13733,1430499482379030535,2021-08-25 11:57:08,False,Undefined,ISIS/Jihadist,Propaganda
13734,1430499287020957696,2021-08-25 11:56:22,False,Undefined,ISIS/Jihadist,Propaganda
13735,1430499127851327491,2021-08-25 11:55:44,False,Undefined,ISIS/Jihadist,Propaganda
13736,1430499057634447361,2021-08-25 11:55:27,False,Undefined,ISIS/Jihadist,Propaganda
13737,1430498961593274372,2021-08-25 11:55:04,False,Undefined,ISIS/Jihadist,Propaganda
13738,1430498902063521801,2021-08-25 11:54:50,False,Undefined,ISIS/Jihadist,Propaganda
13739,1430498840876961792,2021-08-25 11:54:35,False,Undefined,ISIS/Jihadist,Propaganda
13740,1430498789387751425,2021-08-25 11:54:23,False,Undefined,ISIS/Jihadist,Propaganda
13741,1430498718663397389,2021-08-25 11:54:06,False,Undefined,ISIS/Jihadist,Propaganda
13742,1430498658114445317,2021-08-25 11:53:52,False,Undefined,ISIS/Jihadist,Propaganda
13743,1430498610324541449,2021-08-25 11:53:40,False,Undefined,ISIS/Jihadist,Propaganda
13744,1430498549410586626,2021-08-25 11:53:26,False,Undefined,ISIS/Jihadist,Propaganda
13745,1430498448483094533,2021-08-25 11:53:02,False,Undefined,ISIS/Jihadist,Propaganda
13746,1430498321764737026,2021-08-25 11:52:31,False,Undefined,ISIS/Jihadist,Propaganda
13747,1430498274046218242,2021-08-25 11:52:20,False,Undefined,ISIS/Jihadist,Propaganda
13748,1430497365929172992,2021-08-25 11:48:44,False,Undefined,ISIS/Jihadist,Propaganda
13749,1430494658841350152,2021-08-25 11:37:58,False,Undefined,ISIS/Jihadist,Propaganda
13750,1430493730889506821,2021-08-25 11:34:17,False,Undefined,ISIS/Jihadist,Radicalization
13751,1430490921699745794,2021-08-25 11:23:07,False,['US'],ISIS/Jihadist,Propaganda
13752,1430490819199475713,2021-08-25 11:22:43,True,Undefined,ISIS/Jihadist,Recruitment
13753,1430490443079471106,2021-08-25 11:21:13,True,Undefined,ISIS/Jihadist,Propaganda
13754,1430489236764078083,2021-08-25 11:16:25,False,Undefined,ISIS/Jihadist,Propaganda
13755,1430488699893166080,2021-08-25 11:14:17,False,Undefined,ISIS/Jihadist,Recruitment
13756,1430488587389349889,2021-08-25 11:13:51,True,Undefined,ISIS/Jihadist,Propaganda
13757,1430487413760184321,2021-08-25 11:09:11,False,Undefined,ISIS/Jihadist,Radicalization
13758,1430487118933946371,2021-08-25 11:08:00,False,Undefined,ISIS/Jihadist,Propaganda
13759,1430485577003159558,2021-08-25 11:01:53,True,Undefined,ISIS/Jihadist,Recruitment
13760,1430485545956876296,2021-08-25 11:01:45,False,Undefined,ISIS/Jihadist,Propaganda
13761,1430485536536412163,2021-08-25 11:01:43,False,Undefined,ISIS/Jihadist,Propaganda
13762,1430485448816840705,2021-08-25 11:01:22,True,Undefined,ISIS/Jihadist,Propaganda
13763,1430485212258054148,2021-08-25 11:00:26,True,Undefined,ISIS/Jihadist,Propaganda
13764,1430483980864868357,2021-08-25 10:55:32,False,Undefined,ISIS/Jihadist,Recruitment
13765,1430482960835252225,2021-08-25 10:51:29,False,Undefined,ISIS/Jihadist,Propaganda
13766,1430482574736953347,2021-08-25 10:49:57,False,Undefined,ISIS/Jihadist,Recruitment
13767,1430480910290456576,2021-08-25 10:43:20,True,Undefined,ISIS/Jihadist,Radicalization
13768,1430480249612128260,2021-08-25 10:40:43,True,Undefined,ISIS/Jihadist,Propaganda
13769,1430479146199789569,2021-08-25 10:36:20,True,Undefined,ISIS/Jihadist,Propaganda
13770,1430477161429966850,2021-08-25 10:28:26,False,Undefined,ISIS/Jihadist,Propaganda
13771,1430471790078332929,2021-08-25 10:07:06,False,Undefined,ISIS/Jihadist,Recruitment
13772,1430469241799684101,2021-08-25 09:56:58,False,Undefined,ISIS/Jihadist,Radicalization
13773,1430468774596128769,2021-08-25 09:55:07,False,Undefined,ISIS/Jihadist,Propaganda
13774,1430466458572578826,2021-08-25 09:45:55,False,['US'],ISIS/Jihadist,Propaganda
13775,1430465928584699904,2021-08-25 09:43:48,False,Undefined,ISIS/Jihadist,Recruitment
13776,1430465026184421376,2021-08-25 09:40:13,False,Undefined,ISIS/Jihadist,Radicalization
13777,1430463710372503555,2021-08-25 09:34:59,False,Undefined,ISIS/Jihadist,Propaganda
13778,1430462619111022592,2021-08-25 09:30:39,False,Undefined,ISIS/Jihadist,Propaganda
13779,1430460121444884480,2021-08-25 09:20:44,False,Undefined,ISIS/Jihadist,Propaganda
13780,1430459740488933377,2021-08-25 09:19:13,False,Undefined,ISIS/Jihadist,Radicalization
13781,1430459677729492994,2021-08-25 09:18:58,True,Undefined,ISIS/Jihadist,Radicalization
13782,1430458004416122887,2021-08-25 09:12:19,False,Undefined,ISIS/Jihadist,Recruitment
13783,1430455979888365574,2021-08-25 09:04:16,False,Undefined,ISIS/Jihadist,Propaganda
13784,1430455909608607745,2021-08-25 09:04:00,False,Undefined,ISIS/Jihadist,Propaganda
13785,1430455847985946626,2021-08-25 09:03:45,False,Undefined,ISIS/Jihadist,Propaganda
13786,1430455783221694465,2021-08-25 09:03:29,False,Undefined,ISIS/Jihadist,Propaganda
13787,1430455710484099073,2021-08-25 09:03:12,False,Undefined,ISIS/Jihadist,Propaganda
13788,1430455603562905611,2021-08-25 09:02:47,False,Undefined,ISIS/Jihadist,Propaganda
13789,1430455523321602050,2021-08-25 09:02:27,False,Undefined,ISIS/Jihadist,Propaganda
13790,1430454600503422980,2021-08-25 08:58:47,False,Undefined,ISIS/Jihadist,Radicalization
13791,1430453702549250050,2021-08-25 08:55:13,True,Undefined,ISIS/Jihadist,Propaganda
13792,1430448222821044225,2021-08-25 08:33:27,False,Undefined,ISIS/Jihadist,Propaganda
13793,1430447323402940420,2021-08-25 08:29:52,True,Undefined,ISIS/Jihadist,Recruitment
13794,1430447120117493763,2021-08-25 08:29:04,False,Undefined,ISIS/Jihadist,Radicalization
13795,1430443896136376329,2021-08-25 08:16:15,False,Undefined,ISIS/Jihadist,Radicalization
13796,1430443326948270081,2021-08-25 08:14:00,False,Undefined,ISIS/Jihadist,Propaganda
13797,1430440451245363206,2021-08-25 08:02:34,False,Undefined,ISIS/Jihadist,Propaganda
13798,1430439762356150282,2021-08-25 07:59:50,False,Undefined,ISIS/Jihadist,Radicalization
13799,1430439187812012032,2021-08-25 07:57:33,False,Undefined,ISIS/Jihadist,Propaganda
13800,1430438651331284995,2021-08-25 07:55:25,False,Undefined,ISIS/Jihadist,Radicalization
13801,1430438195045363713,2021-08-25 07:53:36,False,Undefined,ISIS/Jihadist,Propaganda
13802,1430438145070227460,2021-08-25 07:53:24,False,Undefined,ISIS/Jihadist,Propaganda
13803,1430438083749498889,2021-08-25 07:53:10,False,Undefined,ISIS/Jihadist,Propaganda
13804,1430438023674568704,2021-08-25 07:52:55,False,Undefined,ISIS/Jihadist,Propaganda
13805,1430437963993784321,2021-08-25 07:52:41,False,Undefined,ISIS/Jihadist,Propaganda
13806,1430437916916912128,2021-08-25 07:52:30,False,Undefined,ISIS/Jihadist,Propaganda
13807,1430437828131835910,2021-08-25 07:52:09,False,Undefined,ISIS/Jihadist,Propaganda
13808,1430437412254126083,2021-08-25 07:50:29,True,Undefined,ISIS/Jihadist,Radicalization
13809,1430437295161700359,2021-08-25 07:50:02,False,Undefined,ISIS/Jihadist,Propaganda
13810,1430436581219917825,2021-08-25 07:47:11,False,Undefined,ISIS/Jihadist,Radicalization
13811,1430434929498681347,2021-08-25 07:40:38,False,Undefined,ISIS/Jihadist,Propaganda
13812,1430433718083080192,2021-08-25 07:35:49,False,Undefined,ISIS/Jihadist,Radicalization
13813,1430433710000640000,2021-08-25 07:35:47,False,Undefined,ISIS/Jihadist,Recruitment
13814,1430433081517817858,2021-08-25 07:33:17,False,Undefined,ISIS/Jihadist,Propaganda
13815,1430432711789928453,2021-08-25 07:31:49,True,Undefined,ISIS/Jihadist,Radicalization
13816,1430432573545717762,2021-08-25 07:31:16,False,Undefined,ISIS/Jihadist,Recruitment
13817,1430431961605017600,2021-08-25 07:28:50,False,Undefined,ISIS/Jihadist,Recruitment
13818,1430431241816346624,2021-08-25 07:25:58,True,Undefined,ISIS/Jihadist,Recruitment
13819,1430428120146792448,2021-08-25 07:13:34,False,Undefined,ISIS/Jihadist,Radicalization
13820,1430426760303190023,2021-08-25 07:08:10,False,Undefined,ISIS/Jihadist,Propaganda
13821,1430426677495140352,2021-08-25 07:07:50,False,Undefined,ISIS/Jihadist,Recruitment
13822,1430426154792407040,2021-08-25 07:05:45,False,Undefined,ISIS/Jihadist,Propaganda
13823,1430425393601916930,2021-08-25 07:02:44,False,Undefined,ISIS/Jihadist,Propaganda
13824,1430423578349121536,2021-08-25 06:55:31,False,Undefined,ISIS/Jihadist,Propaganda
13825,1430422153816514561,2021-08-25 06:49:52,False,Undefined,ISIS/Jihadist,Propaganda
13826,1430418122696282115,2021-08-25 06:33:50,False,Undefined,ISIS/Jihadist,Propaganda
13827,1430418025098924040,2021-08-25 06:33:27,False,Undefined,ISIS/Jihadist,Radicalization
13828,1430417464513417219,2021-08-25 06:31:14,False,Undefined,ISIS/Jihadist,Propaganda
13829,1430415809373949957,2021-08-25 06:24:39,False,Undefined,ISIS/Jihadist,Radicalization
13830,1430414672826601472,2021-08-25 06:20:08,False,Undefined,ISIS/Jihadist,Radicalization
13831,1430414416353234952,2021-08-25 06:19:07,True,Undefined,ISIS/Jihadist,Recruitment
13832,1430413939549032449,2021-08-25 06:17:13,False,Undefined,ISIS/Jihadist,Recruitment
13833,1430412505155706880,2021-08-25 06:11:31,False,Undefined,ISIS/Jihadist,Propaganda
13834,1430411800294543361,2021-08-25 06:08:43,True,Undefined,ISIS/Jihadist,Radicalization
13835,1430411481049350149,2021-08-25 06:07:27,False,Undefined,ISIS/Jihadist,Radicalization
13836,1430410099613339648,2021-08-25 06:01:58,False,Undefined,ISIS/Jihadist,Recruitment
13837,1430409449169031173,2021-08-25 05:59:23,False,Undefined,ISIS/Jihadist,Propaganda
13838,1430407752774471685,2021-08-25 05:52:38,False,Undefined,ISIS/Jihadist,Propaganda
13839,1430406783437213696,2021-08-25 05:48:47,False,Undefined,ISIS/Jihadist,Recruitment
13840,1430405550844506112,2021-08-25 05:43:53,False,Undefined,ISIS/Jihadist,Recruitment
13841,1430398450676506626,2021-08-25 05:15:40,False,Undefined,ISIS/Jihadist,Propaganda
13842,1430398320455868416,2021-08-25 05:15:09,True,Undefined,ISIS/Jihadist,Propaganda
13843,1430397715754721283,2021-08-25 05:12:45,False,Undefined,ISIS/Jihadist,Recruitment
13844,1430295609311891463,2021-08-24 22:27:01,False,Undefined,ISIS/Jihadist,Propaganda
13845,1430158331130351620,2021-08-24 13:21:31,False,Undefined,ISIS/Jihadist,Radicalization
13846,1430137244233388038,2021-08-24 11:57:44,True,Undefined,ISIS/Jihadist,Recruitment
13847,1431062688357130241,2021-08-27 01:15:07,False,Undefined,ISIS/Jihadist,Radicalization
13848,1431061733796421634,2021-08-27 01:11:19,False,Undefined,ISIS/Jihadist,Radicalization
13849,1431060062219481088,2021-08-27 01:04:41,False,Undefined,ISIS/Jihadist,Propaganda
13850,1431059565664260097,2021-08-27 01:02:42,True,Undefined,ISIS/Jihadist,Propaganda
13851,1431059535251247107,2021-08-27 01:02:35,True,Undefined,ISIS/Jihadist,Recruitment
13852,1431058545991106561,2021-08-27 00:58:39,True,Undefined,ISIS/Jihadist,Radicalization
13853,1431057956741820419,2021-08-27 00:56:19,False,Undefined,ISIS/Jihadist,Propaganda
13854,1431055627141406723,2021-08-27 00:47:03,False,Undefined,ISIS/Jihadist,Propaganda
13855,1431055093084966918,2021-08-27 00:44:56,True,Undefined,ISIS/Jihadist,Propaganda
13856,1431054170371600386,2021-08-27 00:41:16,False,Undefined,ISIS/Jihadist,Propaganda
13857,1431053160173379584,2021-08-27 00:37:15,False,Undefined,ISIS/Jihadist,Recruitment
13858,1431051403745660930,2021-08-27 00:30:16,False,Undefined,ISIS/Jihadist,Propaganda
13859,1431050699387854858,2021-08-27 00:27:29,True,Undefined,ISIS/Jihadist,Radicalization
13860,1431050464355917824,2021-08-27 00:26:32,False,Undefined,ISIS/Jihadist,Propaganda
13861,1431050369832943617,2021-08-27 00:26:10,False,"['USA', 'US']",ISIS/Jihadist,Propaganda
13862,1431048961335431168,2021-08-27 00:20:34,False,Undefined,ISIS/Jihadist,Recruitment
13863,1431048123393056770,2021-08-27 00:17:14,False,Undefined,ISIS/Jihadist,Propaganda
13864,1431047390748946432,2021-08-27 00:14:20,False,Undefined,ISIS/Jihadist,Radicalization
13865,1431046938372227072,2021-08-27 00:12:32,False,Undefined,ISIS/Jihadist,Propaganda
13866,1431045983903920129,2021-08-27 00:08:44,True,Undefined,ISIS/Jihadist,Recruitment
13867,1431044370275258368,2021-08-27 00:02:20,False,Undefined,ISIS/Jihadist,Propaganda
13868,1431043914757251077,2021-08-27 00:00:31,True,Undefined,ISIS/Jihadist,Radicalization
13869,1431043689518882819,2021-08-26 23:59:37,False,Undefined,ISIS/Jihadist,Propaganda
13870,1431041157434384384,2021-08-26 23:49:34,True,Undefined,ISIS/Jihadist,Radicalization
13871,1431039765634293761,2021-08-26 23:44:02,False,Undefined,ISIS/Jihadist,Radicalization
13872,1431038056849715201,2021-08-26 23:37:14,False,Undefined,ISIS/Jihadist,Propaganda
13873,1431032069941915651,2021-08-26 23:13:27,False,Undefined,ISIS/Jihadist,Radicalization
13874,1431031506391162881,2021-08-26 23:11:13,True,Undefined,ISIS/Jihadist,Propaganda
13875,1431031263377469444,2021-08-26 23:10:15,False,Undefined,ISIS/Jihadist,Recruitment
13876,1431030609200168963,2021-08-26 23:07:39,False,Undefined,ISIS/Jihadist,Recruitment
13877,1431030256899661826,2021-08-26 23:06:15,False,Undefined,ISIS/Jihadist,Propaganda
13878,1431030173684674560,2021-08-26 23:05:55,False,['US'],ISIS/Jihadist,Radicalization
13879,1431029365748338688,2021-08-26 23:02:42,False,Undefined,ISIS/Jihadist,Radicalization
13880,1431029197770825731,2021-08-26 23:02:02,False,Undefined,ISIS/Jihadist,Recruitment
13881,1431027979111522310,2021-08-26 22:57:12,True,Undefined,ISIS/Jihadist,Radicalization
13882,1431027218038333445,2021-08-26 22:54:10,False,Undefined,ISIS/Jihadist,Propaganda
13883,1431026068480270342,2021-08-26 22:49:36,True,Undefined,ISIS/Jihadist,Radicalization
13884,1431025235655077891,2021-08-26 22:46:18,False,Undefined,ISIS/Jihadist,Radicalization
13885,1431024352229736448,2021-08-26 22:42:47,True,Undefined,ISIS/Jihadist,Propaganda
13886,1431023003215831048,2021-08-26 22:37:25,True,Undefined,ISIS/Jihadist,Recruitment
13887,1431021700108390405,2021-08-26 22:32:15,False,Undefined,ISIS/Jihadist,Recruitment
13888,1431021342342754306,2021-08-26 22:30:49,True,Undefined,ISIS/Jihadist,Recruitment
13889,1431021071055077379,2021-08-26 22:29:45,False,Undefined,ISIS/Jihadist,Recruitment
13890,1431019816790511618,2021-08-26 22:24:46,False,Undefined,ISIS/Jihadist,Radicalization
13891,1431015438901727238,2021-08-26 22:07:22,True,Undefined,ISIS/Jihadist,Radicalization
13892,1431014872964345860,2021-08-26 22:05:07,True,Undefined,ISIS/Jihadist,Recruitment
13893,1431014261820637185,2021-08-26 22:02:41,True,Undefined,ISIS/Jihadist,Radicalization
13894,1431012712314593284,2021-08-26 21:56:32,False,Undefined,ISIS/Jihadist,Recruitment
13895,1431012556185899011,2021-08-26 21:55:54,False,Undefined,ISIS/Jihadist,Recruitment
13896,1431009751337512963,2021-08-26 21:44:46,False,Undefined,ISIS/Jihadist,Radicalization
13897,1431009191309742086,2021-08-26 21:42:32,False,Undefined,ISIS/Jihadist,Propaganda
13898,1431009110661738496,2021-08-26 21:42:13,False,Undefined,ISIS/Jihadist,Propaganda
13899,1431007947212079104,2021-08-26 21:37:36,True,Undefined,ISIS/Jihadist,Recruitment
13900,1431005303634644996,2021-08-26 21:27:05,True,Undefined,ISIS/Jihadist,Propaganda
13901,1431005088064016387,2021-08-26 21:26:14,True,Undefined,ISIS/Jihadist,Radicalization
13902,1431004982845784070,2021-08-26 21:25:49,True,Undefined,ISIS/Jihadist,Recruitment
13903,1431004506624565253,2021-08-26 21:23:55,True,Undefined,ISIS/Jihadist,Radicalization
13904,1431003363081015300,2021-08-26 21:19:23,True,Undefined,ISIS/Jihadist,Propaganda
13905,1430999383944933377,2021-08-26 21:03:34,False,Undefined,ISIS/Jihadist,Propaganda
13906,1430998491753496579,2021-08-26 21:00:01,True,Undefined,ISIS/Jihadist,Radicalization
13907,1430997130790023169,2021-08-26 20:54:37,True,"['Afghan', 'Afghanistan']",ISIS/Jihadist,Recruitment
13908,1430996985935503364,2021-08-26 20:54:02,True,Undefined,ISIS/Jihadist,Recruitment
13909,1430996468391890944,2021-08-26 20:51:59,True,Undefined,ISIS/Jihadist,Propaganda
13910,1430996187159613441,2021-08-26 20:50:52,False,Undefined,ISIS/Jihadist,Recruitment
13911,1430994691223400450,2021-08-26 20:44:55,False,Undefined,ISIS/Jihadist,Radicalization
13912,1430994431453315081,2021-08-26 20:43:53,False,Undefined,ISIS/Jihadist,Propaganda
13913,1430992983470526466,2021-08-26 20:38:08,False,Undefined,ISIS/Jihadist,Radicalization
13914,1430991650369773570,2021-08-26 20:32:50,True,Undefined,ISIS/Jihadist,Propaganda
13915,1430991509428609028,2021-08-26 20:32:17,False,Undefined,ISIS/Jihadist,Propaganda
13916,1430990829909315591,2021-08-26 20:29:35,False,['US'],ISIS/Jihadist,Propaganda
13917,1430990468180025344,2021-08-26 20:28:08,True,Undefined,ISIS/Jihadist,Propaganda
13918,1430988054945320961,2021-08-26 20:18:33,True,Undefined,ISIS/Jihadist,Recruitment
13919,1430987742566141958,2021-08-26 20:17:18,False,Undefined,ISIS/Jihadist,Recruitment
13920,1430985877811986432,2021-08-26 20:09:54,False,Undefined,ISIS/Jihadist,Recruitment
13921,1430985402790387719,2021-08-26 20:08:01,True,Undefined,ISIS/Jihadist,Propaganda
13922,1430983842731597824,2021-08-26 20:01:49,False,Undefined,ISIS/Jihadist,Propaganda
13923,1430982544833531905,2021-08-26 19:56:39,False,Undefined,ISIS/Jihadist,Radicalization
13924,1430982376885297161,2021-08-26 19:55:59,False,Undefined,ISIS/Jihadist,Radicalization
13925,1430981138416295941,2021-08-26 19:51:04,False,Undefined,ISIS/Jihadist,Radicalization
13926,1430981097588989957,2021-08-26 19:50:54,False,Undefined,ISIS/Jihadist,Propaganda
13927,1430980017568223237,2021-08-26 19:46:37,True,Undefined,ISIS/Jihadist,Propaganda
13928,1430978912759148544,2021-08-26 19:42:13,False,Undefined,ISIS/Jihadist,Propaganda
